"","V1","V2"
"222","""För mig handlar vinster i välfärden dels om att varenda krona ska gå till utbildningsverksamhet men också att skolor ska hålla ihop - inte konkurrera om elever."" @Anna_Ekstrom har fattat! Heja heja! Påkostad och likvärdig utbildning till alla  #skolalm","socialdemokrat"
"223","Statsministern fokuserar på export och fler jobb i Sverige. Nu vill vi dessutom växla upp investeringsfrämjandet! Kort sagt viktigt på riktigt!","socialdemokrat"
"224","Vinstjakt hör inte hemma inom vård och omsorg. Varenda krona måste komma de äldre till del, PRO:s ordförande Christina Tallberg, på seminarie om vinster i välfärden arrangerat av @LOSverige #almedalen #äldrepol","socialdemokrat"
"225","Vi @socialdemokrat vill under nästa mandatperiod förlänga och utvidga satsningar på export och investeringar med 300 extra miljoner kr om året. Läs mer i @Aftonbladet och intervju med Stefan Löfven @SwedishPM","socialdemokrat"
"226","Mer om dagens S-förslag:","socialdemokrat"
"227","Idag fortsätter Stefan Löfvens sommarturné. På LC tech i Borlänge presenterar han ett nytt S-förslag som vi går till val på: exportsatsning för att fler jobb ska förläggas i Sverige.","socialdemokrat"
"228","En stor dag i #Vivalla Invigning av vårt nya servicecenter. <U+2066>@Skatteverket<U+2069> <U+2066>@Pensionsmynd<U+2069> och Försäkringskassan tillsammans. Nu väntar vi bara på att <U+2066>@orebrokommun<U+2069> ansluter! @shekarabi<U+2069> mfl på plats.","socialdemokrat"
"229","Vår taxichaffis Monalis passade på att snacka med Löfven. #Aftonbladet","socialdemokrat"
"230","I morgon fortsätter resan till Dalarna. Följ resan på vår Facebook och Instagram - hela programmet finns här:","socialdemokrat"
"231","I dag började Stefan Löfvens resa genom Sverige. Idén är att träffa människor där de bor och jobbar för att prata politik och lyssna på hur politiken berör dem i vardagen. Besök på Gällö sågverk, tal och mingel i Trätojordsbacken, liksom skidskytte (!) stod på dagens program.","socialdemokrat"
"232","Ser Aktuellt. Enligt Kristersson (m) är det inte ”politik” att ge ordförandeposter i riksdagens utskott till SD, utan ”matematik”. Hårresande. Återigen: vilka utskott vill moderaterna erbjuda SD? Försvarsutskottet? Konstitutionsutskottet? Justitieutskottet?","socialdemokrat"
"233","Sverige tar idag över ordförandeposten i FN:s säkerhetsråd. Detta, i en värld där fler människor än någonsin är i nöd och drivs på flykt. Vi arbetar för att lösa dagens konflikter och förhindra morgondagens: genom att stärka kvinnors röst, stå upp för folkrätten och barns skydd.","socialdemokrat"
"234","Det är första gången på över 10 år som studiebidraget inom studiehjälpen höjs. När det går bra för Sverige vill vi att framgångarna kommer alla till del. https://www.regeringen.se/pressmeddelanden/2018/06/nu-kommer-mer-pengar-till-sveriges-studerande/ …","socialdemokrat"
"235","En kolbulle fick Löfven smaka i Jämtland. Det är en slags bröd av mjöl, salt, vatten och fläsk (i smeten). Som steks i panna och serveras med sylt.","socialdemokrat"
"236","Nu drar Stefan Löfvens sommarturné igång med Jämtland som första stopp! Du kan följa hela resan på vår Facebook och Instagram. Programmet hittar du här: https://via.tt.se/pressmeddelande/stefan-lofven-besoker-jamtland-dalarna-skaraborg-kalmar-lan-och-gotland?publisherId=142377&releaseId=2918272 … #sverigeresan","socialdemokrat"
"237","Idag är det många förslag som träder i kraft. En S-ledd regering gör skillnad!

Samtyckeslagstiftning 
Skärpt straff för människohandel
Billigare fackavgift
Höjt studiebidrag

Med reformer som gör skillnad fortsätter vi bygga ett starkare samhälle och ett tryggare Sverige","socialdemokrat"
"238","Idag presenterade Stefan Löfven fem S-förslag för fler i arbete, som vi går till val på. Alla som kan jobba ska jobba. Så tryggar vi vår gemensamma välfärd och bygger ett starkare samhälle. https://www.socialdemokraterna.se/aktuellt/2018/alla-som-kan-jobba-ska-jobba/ …","socialdemokrat"
"239","Idag genomförs sex bra grejer för unga  idag är det också @nya_moderaterna dag i Almedalen. Kom ihåg den 9:e september att det här aldrig hade hänt med en M-ledd regering.","socialdemokrat"
"240","Emma, Nils-Olof och Sandra säger det så bra. Mer pengar i slutet av månaden utan att skulderna ökar. Idag är jag stolt studiestödsminister.","socialdemokrat"
"241","När Moderaterna får styra så går vårdens pengar till dyra upphandlingar och skenande konsultkostnader. 

Det är oacceptabelt. 
Vårdens pengar ska gå till vård och personalinvesteringar
Rösta på Socialdemokraterna den 9 september!

http://www.vadkostarnks.nu 

#sthlmpol #08pol","socialdemokrat"
"242","”För att bygga ett starkare samhälle behöver ännu fler ha ett jobb, försörja sig själva och bidra till välfärden och tryggheten i samhället” - @SwedishPM @socialdemokrat #val2018 #almedalen2018","socialdemokrat"
"243","Glad 1 juli!  Fem bra grejer för oss unga som blir verklighet idag tack vare @socialdemokrat–regeringens politik: https://www.dn.se/nyheter/sverige/unga-vinnare-nar-nya-lagar-borjar-galla/ …","socialdemokrat"
"244","Stenhård attack på <U+2066>@nya_moderaterna<U+2069> Ulf Kristersson från <U+2066>@margotwallstrom<U+2069> #Aftonbladet","socialdemokrat"
"245","Pressträff på Gällö sågverk. Storsatsning på bristyrkesutbildning, språkpaket och lokala jobbspår.","socialdemokrat"
"246","”Kristersson har sålt sig till idén om att samarbeta med SD. Det kommer att vara ett val om våra grundläggande värden och värderingar i Sverige. Det illustreras tydligt av Alliansens besked nu”. @margotwallstrom","socialdemokrat"
"247","Visa att det finns en anständighet. Stefan Löfven <U+2066>@socialdemokrat<U+2069> sätter press på <U+2066>@liberalerna<U+2069> och <U+2066>@Centerpartiet<U+2069> #Aftonbladet","socialdemokrat"
"248","Hyvling är ett fruktansvärt gissel för framförallt unga kvinnor, säger @LOSverige ordf Karl-Petter Thorwaldsson. @socialdemokrat vill åtgärda problemet i sin handlingsplan för en trygg arbetsmarknad: https://www.socialdemokraterna.se/globalassets/aktuellt/press-pm_180530.pdf …
#almedalen","socialdemokrat"
"249","Läs mer om våra fem förslag för fler i arbete här:","socialdemokrat"
"250","1: 140 miljoner ska satsas på bristyrkesutbildningar

2: 500 miljoner ska satsas på undervisning i svenska

3: 40 miljoner satsas på lokala jobbspår

4: Alla kommuner ska villkora försörjningsstödet

5: 20 miljoner ska satsas på validering av yrkeskompetens inom fler branscher","socialdemokrat"
"251","Nu pressträff där Stefan Löfven presenterar fem S-reformer för fler i arbete #sverigeresan","socialdemokrat"
"252","Löfven på sågen Gällö: Det här är framtiden. Vi kommer att behöva fler träprodukter.","socialdemokrat"
"253","Nu har Stefan Löfvens Sverigeresa börjat. Första stoppet Gällö såg, utanför Östersund. #Aftonbladet","socialdemokrat"
"254","När @socialdemokrat är i regeringsställning sker bra grejer för unga.","socialdemokrat"
"255","När det går bra för svensk ekonomi ska pensionärer och studenter också få del av det. Första höjningen på 10 år!","socialdemokrat"
"256","Nu höjs studiebidraget för gymnasieelever & högskolestudenter med 200 kr/mån. Första gången på 10 år. Sånt som händer med @socialdemokrat i regering. Vägvalet i höstens val handlar om vi ska fortsätta prioritera detta eller skattesänkningar för de rikaste.","socialdemokrat"
"257","För första gången på tio år höjs studiebidraget för gymnasieungdomar. Här berättar @Anna_Ekstrom om varför regeringen gör den här satsningen. #utbpol","socialdemokrat"
"258","Det är första gången på över 10 år som studiebidraget inom studiehjälpen höjs. När det går bra för Sverige vill vi att framgångarna kommer alla till del, säger @Anna_Ekstrom https://www.regeringen.se/pressmeddelanden/2018/06/nu-kommer-mer-pengar-till-sveriges-studerande/ … #utbpol","socialdemokrat"
"259","Under Almedalsveckan, med start den 1 juli, besöker Stefan Löfven Jämtland, Dalarna, Skaraborg, Kalmar län och Gotland:","socialdemokrat"
"260","Nog nu.","socialdemokrat"
"261","""Sverige ska inte vara en nyliberal experimentfabrik."" Göran Persson säger som det är. Dags att #stoppavinstjakten!","socialdemokrat"
"262","Om ni undrar varför vi socialdemokrater går till val på gemensam antagning...","socialdemokrat"
"263","Jag blir väldigt upprörd. Det företag som har fått samhällets förtroende att med skattepengar i ryggen ansvara för svenskundervisning för nyanlända har ett stort ansvar att leva upp till.","socialdemokrat"
"264","Det går inte att lita på att C och L står pall för anständigheten. @socialdemokrat är garanten för att inte ge rasistiska SD inflytande.","socialdemokrat"
"265","Könsstympning görs i en hederskontext och syftet är att kontrollera kvinnors och flickors sexualitet. Könsstympning och alla andra former av hedersförtryck ska stoppas och bekämpas.","socialdemokrat"
"266","Björklund har rätt, S skulle aldrig ge SD makt över Sverige på det sätt som de borgerliga partierna öppnat för. Vi tar ansvar.","socialdemokrat"
"267","Nu vet vi att en röst på (m),(c) eller (KD) är en röst för att ge (SD) ett parti som inte tycker att judar eller samer är svenskar fullt inflytande över svensk politik. Ett parti att stötta sig på för att regera.Vad säger @liberalerna?
Var alla fina ord bara hyckleri @annieloof?","socialdemokrat"
"268","L och C slirar. De dödförklarar frågan om SD-ordf i utskotten eftersom S säger nej till samtal (L) respektive att frågan fick för stora proportioner (C). Men - de hade alltså en idé om att byta princip vilket skulle ge SD inflytande. Endast S och stormreaktioner förhindrade det.","socialdemokrat"
"269","Senaste dygnets haveri bland de borgerliga partierna visar än en gång att garanten för att hålla SD borta från makt och inflytande är en röst på S.

Att ens överväga presidieposter till tex Björn Söder är djupt oroande. Vad innebär egentligen en röst på allianspartierna?","socialdemokrat"
"270","NEJ TILL MODERATERNAS #HYRESCHOCK
Hör Anders Ygeman berätta om Moderaternas planer på att chockhöja hyrorna för vanligt folk med uppemot 50%

Vill du veta met? Läs mer och ta ställning på http://www.hyreschock.se  https://www.facebook.com/skanesossar/videos/932977806892768/ …","socialdemokrat"
"271","”Klyftor och kriminalitet” är temat för vårt ekonomiska seminarium i Almedalen den 4 juli:","socialdemokrat"
"272","Nu drar vi igång pressträff om ett helt nytt premiepensionssystem. Jag vägrar acceptera ett system där svenska pensionssparares pengar ska behöva jagas i skatteparadis. Live på http://regeringen.se ","socialdemokrat"
"273","Idag är det en stor dag. Det är nu helt klart med det nya testlabb för elfordon som ska etableras på Lindholmen i Göteborg. Vi kör lanseringen om ett par timmar. Detta är en historisk miljardsatsning på konkurrenskraft och fossilfri mobilitet. Klockrent!","socialdemokrat"
"274","Detta är stort och viktigt! Unikt samarbete för fler jobb i Sverige, hållbarhet och ökad export.","socialdemokrat"
"275","Vill verkligen medlemmar i Centerpartiet & Liberalerna lämna över makten till Sverigedemokraterna i riksdagens utskott när det gäller t.ex. kulturpolitik, utbpolitik, försvarspolitik eller utrikespolitik? Oansvarigt agerande av de borgerliga partierna!","socialdemokrat"
"276","Det är beklämmande att se hur hela Alliansen nu verkar ha krupit upp i knät på SD. Plötsligt står mycket mer på spel i valet än vad många trott. Det handlar nu ytterst om vilka grundläggande värderingar som ska gälla i Sverige.","socialdemokrat"
"277","Vi välkomnar statsministerns tydliga besked och vill nu se fler partier som säger #nejtillmarknadshyror #bopol @socialdemokrat","socialdemokrat"
"278","Löfvens glädjebilder efter segern: ”Jannes gäng visar att lagspel är våran grej. Stolt över er som kämpar där borta”, skriver statsministern på Instagram.

https://omni.se/lofvens-gladjehopp-lagspel-ar-varan-grej/a/m64eo4 … @SwedishPM @socialdemokrat #vm18 #SWEMEX #MEXSWE","socialdemokrat"
"279","Sverige har alltså slagit ut Holland, Italien och Tyskland i VM-kval och gruppspel, och vinner gruppen. Vilken bragd!","socialdemokrat"
"280","Fantastisk insats! Åttondelsfinal väntar!  #viärsverige","socialdemokrat"
"281","Dagens outfit. #viärsverige","socialdemokrat"
"282","Att avskaffa förhandlingsordningen innebär att hyrorna kommer att stiga. Det är enkel marknadslogik: är det brist på en vara – och vi har som bekant bostadsbrist – stiger priset. #svpol","socialdemokrat"
"283","Ett maktskifte skulle leda till att allas löner pressas nedåt, skriver Karl-Petter Thorwaldsson och samtliga ordförande för förbunden i @LOSverige. #svpol","socialdemokrat"
"284","Höstens val är en folkomröstning om välfärden, där våra investeringar för en trygg vård i hela landet står mot skattesänkningar och privatiseringsexperiment. 

Idag skriver @SwedishPM och @strandhall om våra satsningar för en tryggare vård.","socialdemokrat"
"285","– Först ska man reglera sin skuld till samhället, och sedan kan det börja bli tal om förmåner, säger justitieminister @johanssonmorgan till @Aftonbladet.","socialdemokrat"
"286","Höstens val är en folkomröstning om välfärden. Våra investeringar för en trygg vård i hela landet står mot skattesänkningar och privatiseringar som försämrar vården. @strandhall @ABDebatt","socialdemokrat"
"287","Vi behöver bygga fler lägenheter med rimliga hyror, inte höja hyrorna för vanligt folk. Därför säger vi nej till Moderaternas #hyreschock! Ta ställning mot marknadshyror du också  http://www.hyreschock.se ","socialdemokrat"
"288","Svensk vård behöver mer resurser inte mindre. Bara så bygger vi ett starkare samhälle och ett tryggare Sverige.

Valet i höst är en folkomröstning om välfärden.","socialdemokrat"
"289","Regeringens 20 miljarder över tio år för att bryta segregationen ska jämföras med alliansens satsning på 200 miljoner kronor.","socialdemokrat"
"290","Det är dags att prata klarspråk kring hur Moderaternas förslag om marknadshyror skapar vinnare och förlorare.","socialdemokrat"
"291","Intressant. Människor i vår omvärld ser ett Sverige med minskande arbetslöshet, stabila statsfinanser, framgångsrik miljöpolitik och höga ambitioner för jämlikhet och jämställdhet. Vi har våra problem vi också, men det finns så mycket att vara stolt över!","socialdemokrat"
"292","Tredje artikeln. Vi vill bygga fler billiga hyresrätter - istället för högerns marknadshyror. Vi säger nej till högerns #hyreschock!","socialdemokrat"
"293","Moderaterna vill införa marknadshyror, hur mycket högre hyra klarar du? http://hyreschock.se  #hyreschock","socialdemokrat"
"294","Vi sätter en trygg vård före skattesänkningar, privatiseringar och en kömiljard som dömts ut, av professionen, av SKL och av expertmyndigheter. I det starka samhället ska du oavsett vem du är eller var du bor kunna lita på att du får den vård du behöver, när du behöver den.","socialdemokrat"
"295","Alternativen i svensk politik är tydliga. Höstens val är en folkomröstning om välfärden.","socialdemokrat"
"296","Vi vill införa patientkontrakt i hela landet. När du lämnar vården och du behöver komma dit igen, ska du ha en tid med dig i handen för nästa besök. Du ska ha en överblick över alla dina inplanerade vårdbesök och kan känna dig trygg i det.","socialdemokrat"
"297","Det är personalen som håller operationssalar igång och vårdplatser öppna, det är genom dem som vi alla får den vård vi behöver när vi behöver den. Därför vill vi fortsätta satsa på vårdens personal, att de har tillräckligt många kollegor och tid för patienten. - @strandhall","socialdemokrat"
"298","Landstingen vet ofta vad som skulle behöva göras för att kapa köerna, men har inte alltid musklerna för att göra det. Därför föreslår vi att de landsting som har köer ska få riktade resurser från staten samtidigt som vi ställer krav på motprestation och egen insats av landstingen","socialdemokrat"
"299","Att få till en trygg vård utan köer är centralt, både för att den som behöver vård ska få den, oavsett vem det är eller var den bor. Men också för att den är en del av något så mycket större. Nämligen en känsla för tillit och trygghet. - @strandhall","socialdemokrat"
"300","Vi satsar två miljarder för en nära vård. Våra vårdcentraler ska vara den självklara vägen in i vården, oavsett var det gör ont. En mer nära vård kommer vi märka genom att vårdcentralen kan ha öppet längre eller det finns tillgång till mobila vårdteam.","socialdemokrat"
"301","1177 är vår guide i vården på nätet och i telefonen, det vill vi socialdemokrater utveckla. Vi vill satsa för att du snabbare ska få svar när du ringer dit, genom fler anställda med bred kompetens. - @strandhall","socialdemokrat"
"302","Här tidigare förslag vi presenterat för en trygg vård i hela landet:","socialdemokrat"
"303","Den S-ledda regeringen har under mandatperioden gjort historiskt stora satsningar på hälso- och sjukvården, med 13 miljarder kronor till hälso- och sjukvårdsområdet. Majoriteten av dessa har gått till landstingen - @strandhall","socialdemokrat"
"304","Nu presenterar @strandhall våra förslag för en trygg vård i hela landet. Sverige har en hälso- och sjukvård i världsklass. Nu ska vi göra mer. Höstens val är en omröstning om välfärden. Se live på: https://www.facebook.com/socialdemokraterna/ …","socialdemokrat"
"305","Så ska segregationen brytas – miljarder fördelas över 32 kommuner. Hela listan på hur mycket de olika kommunerna får här. #Aftonbladet","socialdemokrat"
"306","Satsningar för att stoppa nyrekryteringen till gäng och kriminalitet. Mycket smartare än stora nedskärningar och ökad hopplöshet. ”Så ska segregationen brytas – miljarder fördelas över 32 kommuner”","socialdemokrat"
"307","Kl 13.00 idag presenterar socialminister @strandhall nya S-förslag som vi går till val på. Följ pressträffen live på vår facebook!","socialdemokrat"
"308","Presenterade idag två @socialdemokrat förslag för en nära vård.","socialdemokrat"
"309","Attendos vd tjänade 6,4 miljoner kr år 2017, långt över den högsta chefslönen i offentlig sektor.

Samtidigt tjänar undersköterskor på privata äldreboenden i snitt 1800 kr mindre.

Är det ett rimligt sätt att använda skattepengar? #stoppavinstjakten","socialdemokrat"
"310","Vi kommer aldrig acceptera kraftigt höjda hyror för vanligt folk, därför säger vi nej till moderaternas #hyreschock. Hur mycket högre hyra skulle du få med marknadshyror? -> http://www.hyreschock.se ","socialdemokrat"
"311","Idag presenterade @strandhall nya förslag för en mer tillgänglig och nära vård. Se intervjun i Aftonbladet:","socialdemokrat"
"312","Äldreomsorgen och välfärden behöver mer personal och investeringar. Det är nästa mandatperiods stora utmaning. Sverige har inte råd med skattesänkningar för de som tjänar mest om vi ska kunna erbjuda våra äldre en värdig ålderdom.","socialdemokrat"
"313","Enligt nya rapporter från Hyresgästföreningen skulle en fullständig övergång till marknadshyror kunna innebära hyreshöjningar på i genomsnitt 24 till 50 procent. Det kan vi socialdemokrater aldrig acceptera. #svpol #bopol

Hur hög blir din hyra? –","socialdemokrat"
"314","Vi vill satsa 2 miljarder på längre öppettider och mer personal på vårdcentraler och närakuter. Vi vill även satsa 300 miljoner årligen på att utveckla Vårdguiden 1177.

https://www.socialdemokraterna.se/aktuellt/2018/miljardsatsning-for-en-nara-och-oppen-vard/ … #svpol","socialdemokrat"
"315","Idag, måndag den 25 juni, presenterar äldreminister @lenahallengren regeringens skrivelse; ”Framtidens äldreomsorg – en nationell kvalitetsplan” vid ett presseminarium i Stockholm klockan 13:00. #äldrepol","socialdemokrat"
"316","Tryggheten på jobbet ger människor trygghet i vardagen och är grunden för det starka samhället. Därför går vi till val på en kraftfull handlingsplan för mer ordning och reda på arbetsmarknaden.","socialdemokrat"
"317","Nu går @socialdemokrat till val med tio förslag som ökar tryggheten på arbetsmarknaden. (M) går till val på försämrad anställningstrygghet och lagstiftade lägre löner. Det handlar om trygghet för vanligt folk. Vad väljer du? Läs förslaget här: https://www.socialdemokraterna.se/globalassets/aktuellt/press-pm_180530.pdf …","socialdemokrat"
"318","Regeringen investerar 350 miljoner i ny välfärdsteknik. Äldreomsorgen ska vara trygg, modern och ligga i framkant, det förtjänar våra äldre som byggt landet. Mer investeringar kommer krävs för att möta välfärdsbehovet, men ny teknik en viktig pusselbit.","socialdemokrat"
"319","NU har vi i ministerrådet äntligen tagit beslutet om nytt utstationeringsdirektiv som säkerställer lika lön - inte bara minimilön - för utstationerade arbetstagare från ett annat EU-land. En stor seger!","socialdemokrat"
"320","REPLIK
Markus Pettersson (S), facklig-politisk sekreterare:
”Jobb i Sverige ska gå till arbetskraft som finns här”","socialdemokrat"
"321","S går till val med tio förslag som ökar tryggheten på svensk arbetsmarknad. Moderaterna går till val på försämrad anställningstrygghet och lagstiftade lägre löner. Det handlar om trygghet för vanligt folk. Vad väljer du? 

Läs S förslag här: https://www.socialdemokraterna.se/globalassets/aktuellt/press-pm_180530.pdf …","socialdemokrat"
"322","”Även fristående skolor ska omfattas av offentlighetsprincipen. Nu lämnar vi in ett förslag till Lagrådet om detta”, skriver regeringen och V. https://www.svd.se/friskolor-ska-inte-kunna-undvika-insyn …","socialdemokrat"
"323","Sverige slår EU-rekord i andelen som arbetar. - Magdalena Andersson #svpol","socialdemokrat"
"324","Svensk skola ska drivas av kunskapstörst, inte av vinsthunger. Många bra förslag från @socialdemokrat @shekarabi och @Anna_Ekstrom för att stoppa marknadsanpassningen av skolan och för att öka jämlikheten! Nu gör vi vinstjakten i skolan till en valfråga ","socialdemokrat"
"325","S går till val på att stoppa nya vinstdrivande skolor i väntan på ny lagstiftning som kraftigt begränsar vinsterna i skolan. #stoppavinstjakten","socialdemokrat"
"326","Skolan är avgörande för kunskapsöverföringen, sammanhållningen och demokratin i Sverige. Valet i höst blir en folkomröstning om svensk välfärd.
Läs mer om vårt förslag för att stoppa vinstjakten i skolan här:","socialdemokrat"
"327","Vi vill slopa kötid som urvalsgrund till fristående skolor. - Anna Ekström","socialdemokrat"
"328","Vi vill se en gemensam antagning till alla skolor. Skolvalet måste bygga på att alla som vill välja skola också har en reell möjlighet att göra det. - Anna Ekström","socialdemokrat"
"329","Fram tills vinstjakten är stoppad och vinsterna, vinstincitamenten och dess effekter i skolan begränsats vill vi så fort som möjligt sätta stopp för nya vinstdrivande skolor. Samtidigt vill vi underlätta etableringen av idéburna skolor. - Ardalan Shekarabi","socialdemokrat"
"330","Socialdemokraterna meddelar idag att vi går till val på att stoppa vinstjakten i svensk välfärd. Förslaget som presenteras idag handlar om skolan. Syftet med svensk skola ska inte vara vinst. - Ardalan Shekarabi","socialdemokrat"
"331","Skolan är avgörande för väldigt mycket i vårt samhälle. Det är en institution som är viktig för sammanhållningen i Sverige och upprätthållandet av demokratisk värdegemenskap. - Anna Ekström","socialdemokrat"
"332","Marknadskrafterna har skapat fler problem än de löst. De vinstdrivande aktörerna har lägre bemanning, lägre löner och sämre villkor för personalen. Undersköterskor på privata äldreboenden tjänar i snitt 1800 kr mindre i månaden än undersköterskor på kommunala. - Ardalan Shekarabi","socialdemokrat"
"333","Vi socialdemokrater står fast vid att vinstjakten i välfärden ska stoppas. Valet 2018 är en folkomröstning om välfärden. - Ardalan Shekarabi","socialdemokrat"
"334","Snart håller @Anna_Ekstrom och @shekarabi pressträff där de presenterar nya förslag som vi går till val på. Följ live här:","socialdemokrat"
"335","Skolinspektionen stänger idag Thoren Innovation School, och hundratals elever står utan skola. Deras utbildning och framtidsutsikter äventyras. Läs Skolinspektionens rapport; den är hårresande. Vi måste stoppa vinstjakten i skolan! 
https://siris.skolverket.se/siris/ris.openfile?docID=592831 …","socialdemokrat"
"336","Idag röstade riksdagen nej till högskolebehörighet på yrkesprogrammen efter Moderaternas tvärvändning. Kompetensförsörjning är företagens största tillväxthinder. Sorgligt att M vägrar lyssna på näringslivet.","socialdemokrat"
"337","Skolinspektionen tvingas stänga vinstdrivande skola som inte sköter sig. Hundra skolungdomar står utan skola i höst. Eleverna får betala priset när vinstintresset styr i svensk skola. Nu får det vara nog! #stoppavinstjakten","socialdemokrat"
"338","Pressträff med civilminister Ardalan Shekarabi och gymnasie- och kunskapslyftsminister Anna Ekström imorgon onsdag.","socialdemokrat"
"339","Varför sviker @nya_moderaterna företagarna i en av näringslivets viktigaste frågor för att trygga kompetensförsörjningen?  Har M i Täby fel som går före och inför regeringens förslag? Skriver med @olleburell inför dagens riksdagsbeslut om yrkesprogrammen.","socialdemokrat"
"340","Det var så Fattig-Sverige besegrades 1918. Det är bara så segregationen kan brytas idag! - Stefan Löfven","socialdemokrat"
"341","Och jag väljer inte skattesänkningar för några rika få, utan ett starkare samhälle, ett tryggare Sverige – för oss alla. - Stefan Löfven","socialdemokrat"
"342","Detta gör valet vi har framför oss, till en folkomröstning om vår välfärd. - Stefan Löfven","socialdemokrat"
"343","Det skulle ju bara leda till större klyftor – och svagare social trygghet. - Stefan Löfven","socialdemokrat"
"344","Det vore fullständigt orimligt, att göra som flera partier nu föreslår, att istället slösa bort vår ekonomiska styrka, på skattesänkningar som ger mest till höginkomsttagare. - Stefan Löfven","socialdemokrat"
"345","Det är detta breda grepp som krävs! Ett starkt samhälle, som rustar upp skolor, skapar jobb, bekämpar brott, bygger bostäder. - Stefan Löfven","socialdemokrat"
"346","För er som älskar era områden. Men också för skolresultaten, för jobben, för lagen och ordningen, så ska trångboddheten och otryggheten byggas bort! - Stefan Löfven","socialdemokrat"
"347","Nej, det som krävs är inte starkare marknadskrafter – utan ett starkare samhälle, som kan kliva in och transformera bostadsområden i grunden. - Stefan Löfven","socialdemokrat"
"348","Och när man införde marknadshyror i Helsingfors, så höjdes hyrorna med över 40 procent på fem år, men det blev ingen ökning av antalet färdigställda bostäder. - Stefan Löfven","socialdemokrat"
"349","Enligt Hyresgästföreningen skulle det här i Stockholms län kunna leda till höjda hyror med i snitt 46 procent. Hur många skulle klara en sådan höjning? - Stefan Löfven","socialdemokrat"
"350","Det finns de som istället för statliga investeringar vill införa marknadshyror. - Stefan Löfven","socialdemokrat"
"351","Vi vill också höja straffen för försäljning av svartkontrakt, kriminalisera köpen, och göra det möjligt för fastighetsägare att begränsa antalet boende i en lägenhet – så att alla bostäder förmedlas och används på rätt sätt. - Stefan Löfven","socialdemokrat"
"352","Vi vill skapa bättre utemiljöer, bygga ihop bostadsområden, och göra dem vackra och trygga att vara i, både dag som natt. - Stefan Löfven","socialdemokrat"
"353","Nu behöver vi fortsätta framåt, och miljardsatsa på upprustning och renovering av miljonprogrammen, så att bostäder kan moderniseras utan att hyrorna blir för höga. - Stefan Löfven","socialdemokrat"
"354","Vänner – i vårt starka samhälle, ska staten alltid vara starkare än de kriminella gängen! - Stefan Löfven","socialdemokrat"
"355","Vi fördubblar utbildningsplatserna på polisutbildningen, med målet att nå 10 000 fler polisanställda till 2024. - Stefan Löfven","socialdemokrat"
"356","Och vi genomför den största ekonomiska satsningen på polisen på 20 år. - Stefan Löfven","socialdemokrat"
"357","Därför skärper vi straffen för många grova brott, för att få bort vapen och yrkeskriminella från gatan. - Stefan Löfven","socialdemokrat"
"358","Den som brinner för jämlikhet, kan inget annat än att avsky kriminalitet. Det är en fråga om rättvisa och solidaritet! - Stefan Löfven","socialdemokrat"
"359","Det är de, som redan har det svårast! Därför är lag och ordning en vänsterfråga. - Stefan Löfven","socialdemokrat"
"360","Vilka är det som inte har råd att flytta, om gängkriminella försöker ta över kvarteren? - Stefan Löfven","socialdemokrat"
"361","Vilka är det som drabbas hårdast, om staten inte förmår upprätthålla lag och rätt? - Stefan Löfven","socialdemokrat"
"362","Det finns ibland de som påstår, att lag och ordning inte är en vänsterfråga. Det är fullständigt fel! - Stefan Löfven","socialdemokrat"
"363","Vi vill inte skapa större förmögenheter för några få, utan ett starkare samhälle, ett tryggare Sverige, för oss alla! - Stefan Löfven","socialdemokrat"
"364","Vi socialdemokrater vill istället använda den här styrkan, till att genomföra det största trygghetsprogrammet i modern tid. - Stefan Löfven","socialdemokrat"
"365","Nu finns en stor styrka i svensk ekonomi. Så låt oss inte slösa bort den, på att sänka skatten för de som tjänar mest! - Stefan Löfven","socialdemokrat"
"366","Och statsskulden som andel av BNP är den lägsta på 41 år. - Stefan Löfven","socialdemokrat"
"367","Sysselsättningsgraden är den högsta i hela EU. Bidragsbehoven är de lägsta på 37 år. - Stefan Löfven","socialdemokrat"
"368","300 000 fler har kunnat ställa väckarklockan för att gå till jobbet. - Stefan Löfven","socialdemokrat"
"369","Under de senaste fyra åren har arbetslösheten pressats tillbaka. - Stefan Löfven","socialdemokrat"
"370","Det krävs ett starkt samhälle, som förändrar sociala strukturer i grunden, med målet att inga särskilt utsatta områden ska finnas i vårt land. - Stefan Löfven","socialdemokrat"
"371","Segregationen kan inte bekämpas genom symboliska förändringar eller kortsiktiga projekt. - Stefan Löfven","socialdemokrat"
"372","Se Stefan Löfvens tal direkt från Järvaveckan kl. 19.00: http://www.svtplay.se/video/18143879/jarvaveckan/jarvaveckan-17-jun-19-00 … #svpol","socialdemokrat"
"373","Stefan Löfven (S) presenterade förslag för att bryta bostadssegregationen https://www.svt.se/nyheter/inrikes/s-presenterar-forslag-for-att-bryta-bostadssegregationen … #svtnyheter","socialdemokrat"
"374","Oavsett om du bor på Järva, i Järvsö eller i centrala Göteborg ska du leva ett tryggt och bra liv. Vårt besked är att inga områden ska vara särskilt utsatta.
 
Läs mer: http://www.socialdemokraterna.se/aktuellt/2018/inga-omraden-ska-vara-sarskilt-utsatta/ …","socialdemokrat"
"375","Pressträff med Stefan Löfven och Mikael Damberg, imorgon söndag på Järvaveckan. De kommer att presentera nyheter mot segregationen","socialdemokrat"
