"","V1","V2"
"220","Ett svenskt Natomedlemskap och internationella samarbeten.
Ett medlemskap i Nato är tillsammans med en ökad nationell förmåga det bästa sättet att stärka Sveriges säkerhet.","nya_moderaterna"
"221","Ökad nationell förmåga.
För att stärka försvaret här & nu måste den beslutade krigsorganisationen färdigställas. Moderaterna har i budgeten för 2019-2021 skjutit till 18 miljarder extra med den uttalade målsättningen att ambitionen i 2015 års försvarsbeslut ska kunna uppnås.","nya_moderaterna"
"222","Moderaterna kommer att göra Försvaret starkare, mer tillgängligt och mer modernt. Vi presenterar idag ett antal olika fokusområden – Hans Wallmark.","nya_moderaterna"
"223","Moderaterna vill stärka Sveriges försvarsförmåga i en allt mer osäker omvärld. Vi har därför tidigare gett beskedet att Sveriges försvarsanslag ska höjas upp till två procent av BNP – Ulf Kristersson.","nya_moderaterna"
"224","I dag den 19 juni, kl. 11.00 presenterar Ulf Kristersson och Hans Wallmark, försvarspolitisk talesperson, nya förslag för ett starkare, mer tillgängligt och modernare försvar. Följ livesändningen: https://www.youtube.com/watch?v=sYaq1V3wOMg …","nya_moderaterna"
"225","Jag noterar att SD tar upp kravet på att Sverige ska lämna EU. Jag tror inte att Åkesson förstår innebörden av det han säger i DI-intervjun. Att lämna EU vore en vettlös ekonomisk politik, som på allvar skulle äventyra svenskt välstånd – Ulf Kristersson. https://www.facebook.com/1694628737439476/posts/2150788708490141/ …","nya_moderaterna"
"226","SVERIGE BEHÖVER ETT STARKT FÖRSVAR! 

I dag gör det blågula laget VM-premiär i årets fotbolls-VM.
Vi önskar landslaget stort lycka till både i dagens match mot Sydkorea och hela mästerskapet!

Hela vägen in i kaklet! ","nya_moderaterna"
"227","Fler platser på förskollärarutbildningen och stärkt kompetensutveckling behövs för att den svenska förskolan fortsatt ska kunna vara den viktiga plats för utveckling genom lek och lärande som gjort den världsledande – @bengtzboe.","nya_moderaterna"
"228","Sverige behöver mer av respekt och sammanhållning, mindre av splittring och misstänkliggörande. Det här valåret går tyvärr på många vis i motsatt riktning. Det gör mig bedrövad. - Ulf Kristersson https://www.facebook.com/1694628737439476/posts/2149833261919019/ …","nya_moderaterna"
"229","Det är inte rimligt att sätta identitetspolitik före sammanhållning. Det ger inte trygghet. Låt oss fokusera på att göra de svenska värderingarna starka. För alla i vårt land. Jag finner Thomas Gürs inlägg det bästa som sagts i denna sak. 
https://www.facebook.com/100001246056672/posts/1947961751922008/ …","nya_moderaterna"
"230","Dags att sätta stopp för glädjebetyg och ojämlik betygssättning. Dags för centrala prov och ordentlig uppföljning av elevernas kunskaper. Så sätter vi fokus på kunskapsuppdraget. 
#utbpol #svpol","nya_moderaterna"
"231","I dag kl. 13.00 talar Ulf Kristersson på Pensionärernas Riksorganisations (@PRO_SVERIGE) kongress. Se talet livesänt här: https://www.pro.se/Kongress-2018/Se-direktsandningen-av-PROs-kongress-2018-har/ …","nya_moderaterna"
"232","Inte sällan är tiggeriet organiserat av kriminella nätverk som exploaterar redan utsatta människor. Tiggeriet kommer med ett pris – det kan vi inte längre blunda för. För oss är det uppenbart att Sverige behöver ett nationellt tiggeriförbud.","nya_moderaterna"
"233","I vårt Sverige ska rättigheter, skyldigheter och möjligheter vara lika för alla. När Ulf Kristersson idag talade på Järvaveckan stod möjligheterna i fokus. Se talet i efterhand här: https://moderaterna.se/lika-mojligheter-alla-barn-ulf-kristerssons-tal-pa-jarvaveckan …","nya_moderaterna"
"234","Kristersson efterlyser samling mot självmord: https://www.svd.se/kristersson-efterlyser-samling-mot-sjalvmord/i/senaste …","nya_moderaterna"
"235","Fantastiska ord från Ulf Kristersson @nya_moderaterna på #järvaveckan om Bris mfl organisationers insatser: ""De bedriver omfattande operativ stödverksamhet för att förebygga självmord. De räddar bokstavligen liv i Sverige idag."" #psykbryt #barnrätt","nya_moderaterna"
"236","Många vuxna som kommit hit får det tufft. Det är svårt att ta sig in på en ny arbetsmarknad och in i ett nytt samhälle. Vi ska göra allt vi kan för att de vuxna ska lyckas. Men med barnen får vi inte misslyckas – Ulf Kristersson på #järvaveckan.","nya_moderaterna"
"237","Den 9 september kan väljarna ge en ny riktning för Sverige. Och en ny regering. Jag kommer in i kaklet göra allt jag kan för att det ska bli möjligt – Ulf Kristersson på #järvaveckan.","nya_moderaterna"
"238","Ska vi begära av medborgarna att de är vuxna nog att ta ansvar och går och röstar. Då har de också rätt att kräva vuxna politiker att rösta på – Ulf Kristersson på #järvaveckan.","nya_moderaterna"
"239","Vårt förslag är att varje krona som svenskarna skänker till de stödorganisationer som arbetar operativt med att förebygga och förhindra självmord, ska staten tredubbla – Ulf Kristersson på #järvaveckan.","nya_moderaterna"
"240","Jag skulle nu vilja se en bred samling i Sverige – anhöriga, professionella, politiker och vanliga människor som vill bidra – för att ta nästa steg i kampen mot självmord bland unga. För nollvisioner till trots: detta kommer inte ske av sig själv – Ulf Kristersson. #järvaveckan","nya_moderaterna"
"241","Idag talas det mycket öppnare om unga människors psykiska ohälsa. I den meningen går utvecklingen åt rätt håll. Att vi pratar om det är bra, men det finns fortfarande många tabun att bryta och det som oroar mig allra mest är den dödliga psykiska ohälsan – Ulf Kristersson.","nya_moderaterna"
"242","Vi ska ha ett skattesystem som finansierar det stat och kommun måste göra. Men också ett skattesystem som uppmuntrar människor till hårt arbete, svåra studier och riskfyllt eget företagande – Ulf Kristersson på #järvaveckan.","nya_moderaterna"
"243","Bidragsberoendet måste brytas. Möjligheterna att få sitt första jobb måste bli fler. Barn måste få en reell chans att bryta dåliga cirklar.
Vi moderater har säkert inte svar på alla nutidens frågor, men vi har en politik för just det här – Ulf Kristersson. #järvaveckan","nya_moderaterna"
"244","Sverige ska vara ett land där man av egen kraft, men ofta med andras hjälp, från nästan ingenting kan ta sig nästan hur långt som helst. Där det är egen ansträngning som avgör hur det går. Inte klass, inte kön. Eller för den delen inte heller klan – Ulf Kristersson. #järvaveckan","nya_moderaterna"
"245","Vi moderater har föreslagit att särskilda delar av Kriminalvården ska ansvara för de ungdomar där det stora problemet faktiskt är grov kriminalitet – Ulf Kristersson på #järvaveckan.","nya_moderaterna"
"246","De politiker som inte har reformer för integration har inget i den här valrörelsen att göra – Ulf Kristersson på #järvaveckan.","nya_moderaterna"
"247","Integrationen är en ödesfråga. Och den berör inte alls bara de av er som bor här. Den berör hela vårt land – Ulf Kristersson på #järvaveckan.","nya_moderaterna"
"248","Nu startar Ulf Kristerssons tal på #järvaveckan! Följ det live här:","nya_moderaterna"
"249","Jag tycker att det rimliga är att man är tydlig med att inte genomföra en sådan här affär därför att det potentiellt är dåligt för den svenska mediemarknaden – @larshjalmered.","nya_moderaterna"
"250","Av alla utgiftsökningarna under mandatperioden har bara tre procent gått till polis och rättsväsende. Byggsubventioner däremot har Stefan Löfven satsat dubbelt så mycket på – @ElisabethSvan.","nya_moderaterna"
"251","Kl. 14.00 startar statsministerns frågestund i riksdagen där @ElisabethSvan kommer att ställa en fråga till Stefan Löfven. Följ live här: https://www.riksdagen.se/sv/webb-tv/video/statsministerns-fragestund/statsministerns-fragestund_H5C120180614sf …","nya_moderaterna"
"252","I kväll talar Ulf Kristersson på @jarvaveckan kl. 19.00.
Talet livesänds via: https://moderaterna.se/ulf-kristersson-talar-pa-jarvaveckan … #Järvaveckan","nya_moderaterna"
"253","Moderaterna ger sitt fulla stöd till @polisforbundet krav på höjda polislöner. Skriv på uppropet du också! #flerpoliser https://www.polisupprop.nu/ ","nya_moderaterna"
"254","Det är alldeles uppenbart att det inte är sant – Ulf Kristersson om Löfvens uttalande om Ann-Mari Begler.","nya_moderaterna"
"255","Löfvens ord om Begler sågas: ”Orwell kunde inte sagt det bättre” https://omni.se/lofvens-ord-sagas-orwell-kunde-inte-sagt-det-battre/a/dd8oMq … @jsjostedt @nya_moderaterna #svpol #val2018 @vansterpartiet","nya_moderaterna"
"256","Antingen ljuger en högt respekterad, svensk offentlig tjänsteman. Eller så ljuger regeringen – Ulf Kristersson i #pldebatt mot Stefan Löfven.","nya_moderaterna"
"257","Där bra att detta nu tar slut. Vad som händer sen, är bara upp till väljarna. Jag är ödmjuk, men beredd. Jag lovar att göra allt jag kan. För Sverige behöver en ny riktning och en ny regering! – Ulf Kristersson i #pldebatt.","nya_moderaterna"
"258","Regeringen har blivit en följetong i lagrådet, med kritik vi inte har sett tidigare i svensk politik. Ta Reepalu. Ta gymnasielagen. Och nu lagen om de 9.000 ensamkommande. Det är regeringsmaktens förfall – Ulf Kristersson i #pldebatt.","nya_moderaterna"
"259","Ulf Kristersson: Vi vill lägga sex miljarder mer på polisen https://omni.se/kristersson-vi-vill-lagga-6-miljarder-mer-pa-polisen/a/Ql0nMA … @nya_moderaterna #pldebatt","nya_moderaterna"
"260","Vill man leda landet måste man också kunna samla landet. Och ta ansvar för Sverige i en svår fråga som annars paralysera svensk politik. Därför borde våra två partier vara vuxna den uppgiften – Ulf Kristersson till Stefan Löfven i #pldebatt.","nya_moderaterna"
"261","Det behövs strängare straff, så att fler blir inlåsta längre. Fler polisiära verktyg, och effektivare samarbete mellan olika myndigheter som ser och vet olika saker. Och fler poliser som vill vara kvar i yrket – Ulf Kristersson i #pldebatt.","nya_moderaterna"
"262","Jag vill leda en regering som hjälper fler från bidrag till arbete. Som ser till att den som är ny i vårt land snabbt får sitt första jobb och blir en del av vår gemenskap. Och att den som fått avslag snabbt lämnar landet. Ett Sverige som fungerar – Ulf Kristersson i #pldebatt.","nya_moderaterna"
"263","Ulf Kristersson: Vi måste stoppa gängkriminaliteten, annars går vårt samhällskontraktet sönder. Hårdare straff, betald polisutbildning, fler poliser med högre löner, förebyggande arbete. Det här är problem som måste lösas, inte spännande utmaningar. #pldebatt","nya_moderaterna"
"264","Vi moderater sänker nu skatten för alla Sveriges pensionärer. Pension och lön kommer att beskattas lika. Så stärker vi arbetslinjen även i pensionssystemet – Ulf Kristersson i #pldebatt.","nya_moderaterna"
"265","Hårdare straff för grova brott. Mer resurser till polisen. Högre lön för poliser, och betald polisutbildning. Så ser våra konkreta förslag ut – Ulf Kristersson i #pldebatt.","nya_moderaterna"
"266","Nu har riksdagens sista partiledardebatt innan valet startat! Följ den live här: https://www.riksdagen.se/sv/webb-tv/  #pldebatt","nya_moderaterna"
"267","Vi måste göra mer för att fler elever ska lämna skolan med den kunskap som krävs för att kunna ta sig dit man vill – @alliansswe partiledare gemensamt via @DNDebatt. https://www.dn.se/debatt/vi-vill-ha-tioarig-skola-fler-larare-och-ordningsbetyg/ …","nya_moderaterna"
"268","Det rimmar illa i en demokrati och det vore djupt olämpligt om staten, som ägare av Telia, blir en dominerande aktör på mediemarknaden – @ElisabethSvan.","nya_moderaterna"
"269","DN DEBATT 13/6
Alliansens partiledare:
”Vi vill ha tioårig skola, fler lärare och ordningsbetyg”","nya_moderaterna"
"270","Alliansens vallöfte: Tio års grundskola och ordningsbetyg 
https://omni.se/alliansen-tio-ars-grundskola-och-ordningsbetyg/a/zLydq1 …
#svpol @Centerpartiet @liberalerna @kdriks @nya_moderaterna","nya_moderaterna"
"271","Vi är beredda på att ta ett långsiktigt ansvar för den svenska skolan. Vi vill genomföra reformer som stärker skolans kunskapsfokus, så att Sverige inom tio år är bland de tio bästa i kunskapsmätningen PISA. https://www.dn.se/nyheter/sverige/alliansledarna-pa-dn-debatt-tioarig-skola-och-ordningsbetyg/ …","nya_moderaterna"
"272","Sverige behöver en regering som ser att landet ser olika ut, att vi behöver alla trafikslag och att vi inte har råd att straffbeskatta avstånd – @Rosencrantz_J & @MariaStenergard.","nya_moderaterna"
"273","Kul eftermiddag på Spånga IP under #Järvaveckan. Som liten kille spelade jag ofta tennis där. Istället för backhands fick jag idag slå ett slag för stora satsningar på trygghet.","nya_moderaterna"
"274","Mer om Moderaternas 12 åtgärder för att komma åt de kriminella gängen som Ulf Kristersson och @tomastobe presenterade i Fittja idag.","nya_moderaterna"
"275","Så tar vi tillbaka makten från de kriminella gängen. @nya_moderaterna presenterar nytt 12-punktsprogram mot gängkriminalitet. http://www.gp.se/debatt/moderaterna-s%C3%A5-tar-vi-tillbaka-makten-fr%C3%A5n-de-kriminella-g%C3%A4ngen-1.6504283 … #svpol","nya_moderaterna"
"276","Moderaterna vill införa obligatorisk häktning för fler brott än i dag – presenterade plan för att bekämpa gängkriminaliteten https://www.aftonbladet.se/nyheter/a/J14jw4/moderatledare-vill-se-fler-haktade …","nya_moderaterna"
"277","Moderaternas 12-punktsprogram mot de kriminella gängen:
https://moderaterna.se/ta-tillbaka-makten-12-punktsprogram-mot-de-kriminella-gangen …","nya_moderaterna"
"278","Vi har inte råd att spilla mer tid på fler metadebatter om bilden av verkligheten. Utanförskapet och hotet från de kriminella gängen är reellt. Nu krävs politisk handlingskraft för att fler ska få känna hopp inför framtiden - @tomastobe #svpol","nya_moderaterna"
"279","Den enskilt viktigaste preventiva, brottsförebyggande åtgärden i våra förorter vore att nu krossa gängkriminaliteten. Inget kan vara värre än att barn och unga utnyttjas av gängen, attraheras av livsstilen, pengarna, bilarna och drogerna - Ulf Kristersson.","nya_moderaterna"
"280","Ulf Kristersson och @tomastobe presenterar nu :s 12-punktsprogram för att krossa de kriminella gängen. #svpol","nya_moderaterna"
"281","Sverige har allvarliga problem med brott kopplade till kriminella uppgörelser. Enligt polisen finns det i dag runt 5 000 kriminella aktörer och 200 kriminella gäng i Sverige. Gängens kriminalitet drabbar invånarna i Sveriges 61 utsatta områden extra hårt. M presenterar åtgärder.","nya_moderaterna"
"282","Följ pressträffen om nya åtgärder mot kriminella gäng:","nya_moderaterna"
"283","I dag presenterar Ulf Kristersson och @tomastobe nya åtgärder mot kriminella gäng:
https://moderaterna.se/moderaterna-presenterar-nya-atgarder-mot-kriminella-gang-0 …","nya_moderaterna"
"284","Det är utomordentligt allvarligt. Det sker samtidigt som allt fler människor utsätts för brott. - Gunnar Strömmer om avhoppen på polisutbildningen.","nya_moderaterna"
"285","Moderaterna vill göra ytterligare skattesänkningar för pensionärer","nya_moderaterna"
"286","Jag känner ett mycket stort ansvar för att ge Sverige en ny regering – och leda Sverige i en ny riktning. Ett Sverige där rättigheter, skyldigheter, och möjligheter är lika för alla. - Ulf Kristerssons avslutning av sommartalet.","nya_moderaterna"
"287","Det är viktigt att se allt det som är värdefullt i vårt land. Som har byggts upp av generationer före oss och som vi inte har rätt att nu äventyra eller förstöra.","nya_moderaterna"
"288","Jag känner ett mycket stort ansvar för att ge Sverige en ny regering – och leda Sverige i en ny riktning. Ett Sverige där rättigheter, skyldigheter, och möjligheter är lika för alla - Ulf Kristersson","nya_moderaterna"
"289","Den 9 september är det val. Idag om exakt tre månader. Då har vi gjort allt vi kan. Då ligger beslutet hos väljarna. Jag hoppas på en ärlig, renhårig och respektfull valrörelse. Där man förklarar sin egen politik. Inte förtalar motståndarens. #svpol","nya_moderaterna"
"290","Med våra skattesänkningar för pensionärer kommer det inte längre vara någon skillnad alls mellan skatt på lön och skatt på pension. Utan det kommer alltid löna sig att jobba, att vilja jobba och att ha jobbat. Det är rätt och det är rättvist.","nya_moderaterna"
"291","Skatter handlar om pengar, det vet alla som någon gång fått lön eller har deklarerat. Men skatter handlar också om värderingar. Om frihet och om rättvisa. #svpol","nya_moderaterna"
"292","Sverige är ingen exkluderande gemenskap, ingen klubb som man måste födas in i. Utan ett samhällskontrakt som bygger på jämlikhet och frihet. Där alla ska få en chans, men där det också spelar roll vad man själv gör med den.","nya_moderaterna"
"293","Vi vill avskaffa överindexeringen som gör att bensinskatten varje år höjs betydligt snabbare än inflationen.","nya_moderaterna"
"294","Ulf Kristersson om Sverige – som ett land där rättigheter, skyldigheter och möjligheter är lika för alla. Ett land där det alltid är rätt att anstränga sig. I skolan, på jobbet, i livet – men också för att hjälpa andra.","nya_moderaterna"
"295","Av alla nya offentliga utgifter som den här regeringen ligger bakom, så har bara tre procent gått till polisen. De har lagt ner mer pengar på att subventionera byggföretag än på att stärka rättstryggheten. Det är helt enkelt fel prioritering.","nya_moderaterna"
"296","Polistätheten är idag den lägsta på tio år. På polishögskolorna har platser stått tomma. Och det saknas fortfarande de resurser från regeringen som gör att Sverige får tillräckligt många poliser.","nya_moderaterna"
"297","Kristersson: Det behövs bra skola och en fungerande välfärd för att hela Sverige ska leva. Som gör att föräldrar vet att barnen får bra utbildning även om man inte bor i storstad. Och att man själv får välja skola. Men också att man vet att man får vård i tid när man blir sjuk.","nya_moderaterna"
"298","Ulf Kristersson I Strängnäs: Vi måste verkligen ställa om till mer grönt och mer eldrift. Och just därför satsar vi mer än regeringen på miljö- och klimatinsatser som har verklig och långsiktig effekt. #svpol","nya_moderaterna"
"299","En tredjedel av Sveriges befolkning bor på landsbygden – 3,5 miljoner människor. Det är tre gånger fler än inne i Stockholm. Och om inte vi jobbar, driver företag och försörjer oss själva så skulle det gå väldigt dåligt för hela Sverige – Ulf Kristersson","nya_moderaterna"
"300","I Sverige är vi jämlikar och här värnar vi våra nationella minoriteter. Står man inte ut med det har man valt fel land – Ulf Kristersson sommartalar","nya_moderaterna"
"301","Till den som kommit till vårt land och trakasserar judar, vill jag säga som i Paulus brev i Bibeln: ”Nu är ingen längre jude eller grek, slav eller fri, man eller kvinna” - Ulf Kristersson.","nya_moderaterna"
"302","Ulf Kristersson sommartalar i Strängnäs: ”Man brukar ju säga att demokratin måste vinnas för varje generation. Det gäller även i Sverige 2018.” #svpol","nya_moderaterna"
"303","För den som har en månatlig pension på 13 000-17 000 kronor innebär Moderaternas förslag en skattesänkning på 200-300 kronor i månaden.","nya_moderaterna"
"304","Pensionärsskattesänkning från M:
• 12,9 miljarder kronor i sänkt skatt på pensioner för de över 65 år
• Ingen skillnad i beskattning mellan pension och lön
• 2,6 miljarder kronor i sänkt skatt för de över 64 år som jobbar
• Totalt 15,5 miljarder kronor","nya_moderaterna"
"305","Ulf Kristersson presenterar förslag för att helt ta bort skillnaden i beskattning mellan pension och arbete.","nya_moderaterna"
"306","Moderaterna vill sänka skatterna för Sveriges pensionärer med 15,5 miljarder kronor. Det bli ingen skillnad i beskattning mellan pension och lön - Ulf Kristersson. #svpol","nya_moderaterna"
"307","Klockan 13.00 håller Ulf Kristersson pressträff inför sommartalet. Följ den live här: https://www.youtube.com/watch?v=qcJn6Ngg2sI …","nya_moderaterna"
"308","I dag klockan 14.00 håller Ulf Kristersson sommartal i Strängnäs. Se det live här: https://www.youtube.com/watch?v=heVt5pbhj24 …","nya_moderaterna"
"309","Missa inte Lördagsintervjun med Ulf Kristersson i DN av @ErikssonOrd och bilder av @AnetteNantell #svpol","nya_moderaterna"
"310","Utöver såväl rättsosäkerhet som historiskt allvarlig remisskritik, bör även kostnaderna för gymnasielagen noteras. Tre miljarder, som dessutom grovt underskattas. Notan skickas till skattebetalarna.","nya_moderaterna"
"311","Mycket illa att S, V, MP och C idag röstade igenom en rättsosäker särlagstiftning i #migpol. Den som saknar skyddsskäl och därför fått nej på sin asylansökan, ska lämna Sverige.","nya_moderaterna"
"312","KU har idag presenterat granskningen ang Transportstyrelsen mm. Statsminister Löfven bär det yttersta ansvaret för att informationsrutinerna brast under hanteringen av Transportstyrelsekrisen. https://www.expressen.se/nyheter/uppgifter-lofvens-regering-prickas-av-ku/ … #svpol","nya_moderaterna"
"313","Att lämna felaktiga uppgifter i asylprocessen ska aldrig löna sig. Förtroendet för svensk migrationspolitik bygger på att fattade asylbeslut är rättssäkra och håller hög kvalitet. Läs mer: https://moderaterna.se/reformer-att-motverka-fusk-i-asylprocessen …","nya_moderaterna"
"314","Har förutsättningar att bli en mörk dag för den rödgröna regeringen på dagens civilutskott. Vi moderater kommer stå upp för den småskaliga vattenkraftens långsiktiga förutsättningar och sätta stopp för (S) gynnande av den egna lotteriverksamheten för att bara nämna något.

#svpol","nya_moderaterna"
"315","Intervjuad hos TV4 om nya M-förslag mot fusk i asylprocessen. Viktigt säkerställa att ingen beviljas svenskt uppehållstillstånd genom att medvetet lämna felaktiga uppgifter.","nya_moderaterna"
"316","När vi firar #nationaldagen finns det skäl att tacka de som är den yttersta garanten för vår säkerhet och frihet, skriver @NiklasWykman https://nyheter24.se/debatt/909102-niklas-wykman-tack-for-dina-insatser …","nya_moderaterna"
"317","I dag på Sveriges nationaldag har vi många skäl att fira Sverige.
Det finns mycket som är bra i vårt land som är värt att värna & vårda. 
Vi vill att Sverige ska vara ett land med rättigheter, skyldigheter och möjligheter – lika för alla. I dag hissar vi flaggan för Sverige! ","nya_moderaterna"
"318","Partisekreterare Gunnar Strömmer om dagens mätning från SCB - Moderaterna är ett parti i balans, på gott humör och med bred uppslutning kring det politiska program vi går till val på. Våra huvudmotståndare är samhällsproblemen, inte andra partier #svpol 
https://www.facebook.com/gunnar.strommer/posts/1694711163900066 …","nya_moderaterna"
"319","Mycket glädjande att arbetsmarknadens parter hittat en lösning och kommit överens om strejkrätten.","nya_moderaterna"
"320","Angående gårdagens debatt i kammaren om familjeklassificering av narkotika. Att det är svårt skall inte hindra oss från att göra allt för att människor inte skall dö av nya nätdroger. #svpol","nya_moderaterna"
"321","Genom att inrikta de politiska åtgärderna på de största svenska utsläppskällorna – transporterna och basindustrin – kan vi uppnå störst resultat när det gäller att minska de svenska utsläppen – @MariaStenergard.","nya_moderaterna"
"322","M: ”Goda förutsättningar att ta över makten i höst” https://omni.se/m-goda-forutsattningar-att-ta-over-makten-i-host/a/gPGmwL … @nya_moderaterna @SCB_nyheter #SCB #PSU","nya_moderaterna"
"323","Vi känner oss stabila och har goda förutsättningar att ta över regeringsmakten i höst – Gunnar Strömmer kommenterar SCB:s partisympatiundersökning i @sverigesradio.","nya_moderaterna"
"324","Jag har aldrig varit med om att ett lagförslag har fått så mycket kritik, för att det är så dåligt genomarbetat. Konsekvensanalyserna lyser med sin frånvaro – @ElisabethSvan.","nya_moderaterna"
"325","Många kunniga röster under M-seminariet om framtidens polis. 
""Det bästa seminariet sedan 2010"", enligt en av åhörarna, @Polisprof2 
Här kan du se seminariet i efterhand.","nya_moderaterna"
"326","Regeringens nationella transportplan innehåller en del bra. Men tågkaoset behöver lösas här och nu, järnvägen kan inte vänta på höghastighetståg 2045. Vägarna verkar man helt ha glömt och stryker viktiga väginvesteringar. Moderaterna satsar 6 miljarder mer på vägunderhåll.","nya_moderaterna"
"327","Med Löfvens politik betyder ett nej numera ett ja, eller åtminstone ett kanske. Det stärker inte trovärdigheten för Socialdemokraternas migrationspolitik – @ElisabethSvan.","nya_moderaterna"
"328","Ett ja ska vara ett ja och ett nej ska betyda nej. Tummar rättstaten på detta får Sverige ett rättsosäkert asylsystem där legitimiteten för asylsystemet undergrävs – @ElisabethSvan i riksdagsdebatten som pågår just nu. Följ live här: https://www.riksdagen.se/sv/webb-tv/video/debatt-om-forslag/extra-andringsbudget-for-2018---ny-mojlighet-till_H501FiU49 …","nya_moderaterna"
"329","Strax kl. 15.40 medverkar @Pernil i @svtforum i ett studiosamtal om hur partierna arbetar strategiskt under ett valår.","nya_moderaterna"
"330","","nya_moderaterna"
"331","I dag kl. 13.00 håller Gunnar Strömmer och @tomastobe seminarium om ""Framtidens polis"" tillsammans med representanter från olika delar inom polis och forskning. Seminariet sänds live via:","nya_moderaterna"
"332","En grundläggande princip är att ett nej är ett nej. Det är en förutsättning för att vi ska kunna hjälpa individer som har riktiga asylskäl. 

Löfven och Andersson har sagt att ett nej ska vara ett nej i migrationen. Men nu finns det 9000 exempel på att deras nej är ett kanske.","nya_moderaterna"
"333","Vi vill att svensk kriminalpolitik slår in på en ny väg där straffen för våldtäkt bättre speglar övergreppets allvar – @tomastobe.","nya_moderaterna"
"334","Har man inte skyddsskäl ska man inte kunna få stanna i Sverige. Ett nej ska alltid vara ett nej, inte ett ”ja” eller ”kanske” som det är nu med regeringens asylpolitik – @ElisabethSvan i SVT Morgonstudion.","nya_moderaterna"
"335","Möjligheterna till valfrihet inom ramen för den offentligt finansierade välfärden har kommit att bli en uppskattad och viktig del av den svenska välfärdsmodellen – @ElisabethSvan, @CamillaWalterss & @bengtzboe.","nya_moderaterna"
"336","Uppehållstillstånd för personer som saknar skyddsskäl är ett steg i motsatt riktning och visar dessutom att Socialdemokraternas nya valstrategi om en snabbare integration inte är trovärdig – @ElisabethSvan & @JohanForssell.","nya_moderaterna"
"337","Strax kl. 07.20 medverkar @ElisabethSvan i SVT Morgonstudion för samtal om migration och @tomastobe hörs i @SR_P1morgon kl. 07.18 om polisens behov att få kunna sätta upp fler övervakningskameror.","nya_moderaterna"
"338","Genom ett ökat klimatbistånd kan vi öka Sveriges klimatnytta globalt sett – @MariaStenergard & @jonasjacobsson.","nya_moderaterna"
"339","Sverige kan definitivt hamna i djupare kris än vi önskar oss. Vi har starka institutioner och sunda banker men vi behöver finansiellt handlingsutrymme inför nästa lågkonjunktur – @ElisabethSvan.","nya_moderaterna"
"340","Jag tycker att regeringen sänder dubbla signaler. Man säger sig driva en viss politik här hemma och sedan driver man andra i EU under förhandlingarna – @Karinenstrom.","nya_moderaterna"
"341","I dag ligger Sverige efter flera jämförbara länder, och vi tappar snabbt mark. Särskilt vad gäller det offentligas digitalisering. Därför behöver vi ta ett helhetsgrepp om digitaliseringen – @Rosencrantz_J.","nya_moderaterna"
"342","I dag presenterar Ulf Kristersson & @Rosencrantz_J en rapport med åtgärder för ökad digitalisering och användning av AI. Syftet är att stärka Sveriges position som föregångsland inom digitalisering och på så sätt främja såväl konkurrenskraft som välfärd.
https://moderaterna.se/sverige-ska-vara-ett-digitalt-foregangsland …","nya_moderaterna"
"343","Moderaterna satsar 25 miljoner kronor årligen för att upprätta ett forskningsinstitut med uppgift att bedriva forskning om AI:s roll i dagens och framtidens samhälle – @Rosencrantz_J.","nya_moderaterna"
"344","Förslag för digitala verktyg i vården: Gör en översyn av dagens lagstiftning inom hälso- och sjukvård för att anpassa den till ett allt mer digitaliserat samhälle – @Rosencrantz_J.","nya_moderaterna"
"345","Vi föreslår en utredning av ett införande av en nationell digital plattform för säker överföring av information där medborgare och företag kan koppla upp sig mot en gemensam portal för kontakt med kommuner, landsting och myndigheter – @Rosencrantz_J.","nya_moderaterna"
"346","Moderaterna satsar 130 miljoner kronor för att mer data ska kunna frigöras från Lantmäteriet och därmed främja innovation, tillväxt och AI – @Rosencrantz_J.","nya_moderaterna"
"347","Vi vill utse en central politisk funktion inom regeringskansliet med ansvar för att samordna regeringens digitaliseringsarbete och driva på för digitaliseringen av Sverige – @Rosencrantz_J.","nya_moderaterna"
"348","Sverige ska verka för att en gemensam europeisk infrastruktur för 5G finns på plats tidigt 2020, med målet om en fullvärdig digital inre marknad – @Rosencrantz_J.","nya_moderaterna"
"349","Moderaternas mål är att Sverige ska vara bäst i världen på att använda digitaliseringens möjligheter och främja användningen av artificiell intelligens – @Rosencrantz_J.","nya_moderaterna"
"350","Vad vill @nya_moderaterna göra för digiataliseringen? Pressträff med Ulf Kristersson och Jessica Rosenkrantcz @Rosencrantz_J kl 10:30 i svt2 och http://svt.se/forum  #svpol","nya_moderaterna"
"351","I dag kl. 10.30 håller Ulf Kristersson & @Rosencrantz_J pressträff om nya förslag för digitalisering i Sverige. Följ live via: https://www.youtube.com/watch?v=cLcEDUqMXCo …","nya_moderaterna"
"352","Nu är det 100 dagar kvar till valet, då kan ett nytt ledarskap röstas fram!

Vi vill att Sverige ska vara ett land där det alltid lönar sig att anstränga sig. På jobbet, i skolan, i livet. Ett samhälle där rättigheter, skyldigheter och möjligheter är lika för alla. #teamulf","nya_moderaterna"
"353","Det ska vara skattemässigt gynnsamt att köpa och fylla på med kompetens – @ElisabethSvan.","nya_moderaterna"
"354","Moralpoliserna representerar samma hedersförtryck som många människor som nu bor i Sverige ofta har flytt ifrån. Samhället har därför en plikt att markera mot fenomenet. Annars gäller inte friheten lika för alla – @tomastobe & @jessicapolfjard.","nya_moderaterna"
