"","V1","V2"
"148","Är det bara jag eller låter Sjöstedt typ 50 gånger mer genuin och mänsklig än Annie Lööf?","vansterpartiet"
"149","Man kan tycka vad man vill om V’s ekonomiska politik. Men jag vill påstå att Jonas Sjöstedt är den vassaste partiledaren i Sverige just nu.","vansterpartiet"
"150","”Man måste, precis som en av Astrid Lindgrens karaktärer, ha ett hjärta av sten om man inte vill låta barn slippa klassamhället.” - Sjöstedt @vansterpartiet","vansterpartiet"
"151","Jonas Sjöstedt bästa retorikern av svenska partiledare. Överlägset.","vansterpartiet"
"152","Jonas Sjöstedt: ”Det är inte genom att anpassa oss efter rasister som vi bygger ett starkare Sverige. Det gör vi genom att hålla ihop och stå upp för jämlikheten.”","vansterpartiet"
"153","”Det finns en fördom i svensk politik att det är högern som värnar familjen. Men att minska de ekonomiska klyftorna, det är familjevänlig politik på allvar.” @jsjostedt i #Almedalen","vansterpartiet"
"154","Jonas Sjöstedt: ”På sommaren blir barnens ben fulla med spring. Men man springer inte lika långt utan frukost. Eller med utslitna gympadojor.”","vansterpartiet"
"155","Jonas Sjöstedt i Almedalen: ”Bestämmer inte de folkvalda så bestämmer de som sitter på pengarna. Då blir vi människor ensamma om att kämpa med marknadskrafterna, som Olof Palme sa.”","vansterpartiet"
"156","Jonas Sjöstedt: ”Klimatomställningen måste genomföras rättvist. Omställningen måste bli störst och mest kännbar i toppen.” #klimat #almedalen","vansterpartiet"
"157","”Om Vänsterpartiet ska vara det enda partiet för de miljoner svenskar som kallar sig vänster, så är det en stor förändring av svensk politik, men vi tar på oss den uppgiften.” @jsjostedt i #almedalen","vansterpartiet"
"158","Jonas Sjöstedt i #almedalen: ”Tydlighet kring höger och vänster är den fattiges bästa vän. Då vet man vem som står på ens sida, och vem som inte gör det.”","vansterpartiet"
"159","Jonas Sjöstedt: ”Jag vill leva i ett Sverige där vi hjälper varann och hugger i när det behövs. När man behöver blir man stark, som Emil i Lönneberga säger.” #almedalen","vansterpartiet"
"160","– En del föräldrar har det tufft ekonomiskt och då är det ju väldigt bra om även deras ungar kan få testa på idrotter, säger Dan Corneliusson, hjälten från IFK Göteborgs guldlag, till Vänsterpartiet Väst om @vansterpartiet förslag om gratis idrottsskola. #änglarna #v2018","vansterpartiet"
"161","Vi har aldrig varit rikare som samhälle, samtidigt ställer vi människor mot varandra, säger @AnderssonUlla om hur offentlig konsumtion minskat på den privatas bekostnad","vansterpartiet"
"162","Frihet för barn handlar ofta om det som vuxna upplever som småsaker – men som är avgörande för att barns rättigheter ska tillgodoses. Viktigt förslag från Vänsterpartiet för barns rätt till lek, fritid och jämlika uppväxtvillkor. #barnrätt #almedalen #bättrebarndom","vansterpartiet"
"163","Idag är det @vansterpartiet som har sin dag i #Almedalen. Rädda Barnen har träffat @jsjostedt på plats för att prata om barns rättigheter. Se hela intervjun på https://youtu.be/VL1-nKcZeDw .","vansterpartiet"
"164","Sedan början av 2000-talet har reglerna för byggande förenklats men priserna har gått upp, finns alltså inget samband mellan regelförenkling och billigare bostäder menar @nooshiit @vansterpartiet #almedalen #bopol","vansterpartiet"
"165","” Botkyrka och Kiruna har mycket gemensamt, i grunden handlar det om klass” säger @nooshiit på Vänsterpartiets Almedalen-seminarium om klyftorna på bostadsmarknaden och mellan stad och land.","vansterpartiet"
"166",".@vansterpartiet @jsjostedt föreslår 40 miljoner kr till gratis idrottsskolor för barn Björn Eriksson: Vi har Nordens mest stillasittande barn - det vill vi ändra på Vänsterpartiets satsning skulle hjälpa oss att få fler barn att prova många olika idrotter","vansterpartiet"
"167",".@vansterpartiet förslag helt i linje med det arbete som idrottsrörelsen vill göra. #almedalen #idrottengörsverigestarkare","vansterpartiet"
"168","Vänsterpartiet vill införa avgiftsfri idrottsskola för alla 6-12-åringar.","vansterpartiet"
"169","""Väljarna vill inte att deras skattepengar går till de här privata vinsterna. De ser hur det skadar möjligheterna till en jämlik skola och en sjukvård som fördelas efter behov."" - Lyssna på utfrågningen av @jsjostedt från Almedalen här:","vansterpartiet"
"170","Jonas Sjöstedt (V): Alla barn ska få möjlighet till ett bra liv, inte bara de som har rika föräldrar. Den ekonomiska utsattheten för barn blir särskilt tydlig på sommarlovet. Vår politik omfördelar resurser: https://www.svd.se/sjostedt-klassklyftorna-blir-tydligare-pa-lovet …","vansterpartiet"
"171","@vansterpartiet har vuxit sig starkare. Med knappt 10 % går det nu mycket bra för partiet - inte minst bland kvinnor. @AronEtzler, partisekr V, pratar partiets läge och utmaningar med @ToivoSjoren och @Jonathan_Wenno hos #kantarsifo idag 16.00  (Hamnplan). Välkommen! #almedalen","vansterpartiet"
"172","- Jag upplever att det finns en besvikelse över att Socialdemokraterna inte är samma parti som det en gång var. Folk uttrycker att man inte kan lita på dem. Vår framgångsfaktor är att vi inte har svajat hit och dit, säger partisekreterare Aron Etzler.","vansterpartiet"
"173","Mätningens raketer är Jonas Sjöstedt (V). Andelen som har stort eller mycket stort förtroende för honom ökar med sju procent sedan den förra mätningen i mars.","vansterpartiet"
"174","Pressmeddelande från Funktionsrätt Sverige om dagens funktionshinderpolitiska utfrågning med Ulla Andersson (V) i Almedalen: http://funktionsratt.se/pressmeddelande-om-vi-har-rad-att-subventionera-stadhjalp-och-lyxrenoveringar-da-har-vi-ocksa-rad-med-lss/ … #funkpol #pressapartierna #almedalen18 #funktionsrätt","vansterpartiet"
"175","SÄNKT SKATT FÖR VANLIGT FOLK - HÖJD SKATT FÖR DE RIKA
– I dag har vi ett skattesystem riggat för de rikaste. Konsekvenserna märker vi i den ständigt underfinansierade välfärden.

Hör mer här: https://sverigesradio.se/sida/artikel.aspx?programid=83&artikel=6990067 …
Läs mer om vår nya skattepolitik här: https://www.vansterpartiet.se/sverige-behover-en-jamlik-skattereform/ …","vansterpartiet"
"176","DEBATT Tack vare @vansterpartiet vid förhandlingsbordet får 3 miljoner vanliga löntagare mer i plånboken från och med i dag. Förhoppningsvis leder det också till större fackligt engagemang - @aliesbati #svpol #val2018","vansterpartiet"
"177","Jonas Sjöstedt möter partimedlemmar i Visby. Och hjälper till med flygbladsutdelningen. #almedalen","vansterpartiet"
"178","Idag presenterar @vansterpartiet en röd skatteväxling för omfördelad inkomstskatt. #vårturnu #almedalen","vansterpartiet"
"179","Vi vill ha en ekonomisk politik för vanligt folk. Inte en politik som bara gynnar de rikaste. Det säger @AnderssonUlla på skatteseminariet ”En ekonomi för alla - inte bara några få” i #Almedalen #v2018","vansterpartiet"
"180","Vänsterpartiet föreslår samtidigt sänkt inomstskatt för dom som tjänar upp till och med 30.000 kronor i månaden, med 237 kronor i månaden.","vansterpartiet"
"181",".@vansterpartiet föreslår en ""jämlik skattereform"". Vill höja skatten för de rikaste, bla genom höjd skatt på aktieutdelning, kapitalvinst på värdepappersförsäljning, ny förmögenhetsskatt och bankskatt.","vansterpartiet"
"182","I dagens Sverige, vid lika inkomst, betalar den som är sjuk mer i skatt än den som har tur att vara frisk och ha ett jobb. Det säger @AnderssonUlla på skatteseminariet ”En ekonomi för alla - inte bara några få” i #Almedalen #v2018","vansterpartiet"
"183","@vansterpartiet föreslår en Röd skatteväxling: 
-Höjd skatt på aktieutdelning & kapitalvinst 
-Sänkt inkomstskatt för låg-och medelinkomsttagare 

Förslagen väntas öka skatterna med ca 37 mdkr år 2019 #Almedalen2018 #svpol","vansterpartiet"
"184","Vi har fått ett skattesystem riggat för de rikaste. Det är politiska beslut under flera decennier som lett oss till det läge vi är i dag. Det säger @AnderssonUlla på skatteseminariet ”En ekonomi för alla - inte bara några få” i #Almedalen #v2018","vansterpartiet"
"185","Ulla Andersson (V): ”Har man råd med pengar till att bygga altan hemma - då har vi även råd med LSS”. #funkpol #pressapartierna #almedalen18 #svpol #funktionsrätt","vansterpartiet"
"186","I dag är det en bra dag för alla löntagare. I dag införs avdragsrätten för fackföreningsavgiften. Så himla bra att Vänsterpartiet fått igenom det i förhandlingarna med regeringen. Stärker facklig organisering och därmed löntagarnas ställning. Tillsammans blir vi starkare","vansterpartiet"
"187","Det droppas ännu fler jämlikhetsreformer från Vänsterpartiet. Från och med idag höjs  studiebidraget och det blir billigare att vara med i facket. ","vansterpartiet"
"188","Det är dags att bli världens mest jämlika land igen. Vi presenterar grunderna för en ny skattereform och tar bort straffbeskattningen av sjuka och arbetslösa. För oss är principen om lika skatt vid lika inkomst viktig. Det handlar om människosyn","vansterpartiet"
"189","Vi föreslår en skattereform för att säkra välfärdens finansiering och öka den ekonomiska jämlikheten, skriver @AnderssonUlla","vansterpartiet"
"190","Ah! Wow! Maxida Märak på scen innan Jonas Sjöstedts tal i #almedalen. Så otroligt bra och roligt! Och innan dess, tal av vice ordf Nooshi. Det blir en fantastisk kväll.  Lyssna via svt play om du inte är i Visby!","vansterpartiet"
"191","Måndag är Vänsterpartiets dag i Almedalen. Följ vår dag, lyssna på mitt tal 19.00.
https://www.facebook.com/events/184916202192306/ …","vansterpartiet"
"192","Jag är liberal @Centerpartiet och gjorde det fruktansvärda och personligt pinsamma misstaget att rösta @nya_moderaterna i förra valet. Nu stod mitt hopp till er och @annieloof (hoppet överger som bekant inte människan i första taget).

Liberal. Men jag väljer fan V framför detta.","vansterpartiet"
"193","Vänsterpartiet i Dalarna har tydligen ökat i medlemsantal med 20 % på 6 månader, säger vår ordförande, jisses, vad roligt! Det är många som vill ha ett samhället för alla inte bara de rikaste. 
#V2018 #jämlikhet","vansterpartiet"
"194","Tror ni att vi kommer hänga kvar bara för att... ja, vadå? För att ni tror att vi inte har andra alternativ? Det har vi, vi måste ju däremot gå längre till vänster, det är det flera som gör. Socialliberaler som gör. Vänsterpartiet ökar mycket, för de har vilja, de står emot.","vansterpartiet"
"195","SCB rapporterar att inkomstskillnaderna fortsätter att öka. Inkomstklyftorna har aldrig varit större i modern tid. Vi behöver väl knappast påminna om att Vänsterpartiet är det enda partiet som har omfördelningspolitik värd namnet?","vansterpartiet"
"196","Glad över att vi fått igenom pengar till fritidsgårdar i hela landet. Sånt gör  Vänsterpartiet","vansterpartiet"
"197","V: Utöka investeringsstödet och inför statliga topplån http://www.dagensarena.se/innehall/v-utoka-investeringsstodet-och-infor-statliga-topplan/ … via @DagensArena","vansterpartiet"
"198","Vår gruppledare Mia Sydow-Mölleby: det är olyckligt att fler och fler partier vill legitimera SD. Det vore ju bättre om vi alla stod emot gemensamt.","vansterpartiet"
"199","Alla är varmt välkomna. Tillsammans kan vi göra skillnad. #V2018","vansterpartiet"
"200","Vi ska göra allt som står i vår makt för att det ska bli vetklighet efter valet. #V2018","vansterpartiet"
"201","Det ser ut som en kohandel. Alliansen vill ta talmansposten med SDs hjälp även om de rödgröna blir större. Som tack för hjälpen får SD ordföranden i utskott. 
När extremhögern får politisk makt så sker det nästan alltid med hjälp av den vanliga högern.","vansterpartiet"
"202","Ingela Ekrelius är en av våra nya fullmäktigepolitiker efter valet, hon står på sjätte plats på Vänsterpartiets kommunfullmäktigelista. Idag är hon vice ordförande i Uppsalahem och har där framgångsrikt drivit vår politik på flera vis. 

#svpol #vårturnu","vansterpartiet"
"203","DEBATT | Det är svårt att känna igen vänstern i dagens Nicaragua, skriver @vansterpartiet utrikespolitiska talesperson @YasPosio och tidigare ambassadören i Nicaragua, Eva Zetterberg.","vansterpartiet"
"204","Flera myndigheter får dela på 120 miljoner kronor i en riktad Metoo-satsning. T ex ska Skolverket fördela 20 miljoner till organisationer i civilsamhället som erbjuder skolan kompetensutveckling b la i arbetet med sex- och samlevnadsundervisning.","vansterpartiet"
"205","- Att införa en laglig flyktväg är en absolut nödvändighet om vi vill ha ett humanitärt system för migration, skriver @MalinBjork_EU, huvudförhandlare för EU-parlamentet gentemot medlemsländerna om ett europeiskt kvotflyktingsystem.","vansterpartiet"
"206","När Sverige förlorade matchen mot Tyskland var det somliga som deppade ihop och började kasta rasistiska glåpord. Andra bet ihop och gick till jobbet = 3-0 mot Mexico!!! ","vansterpartiet"
"207","Här är deklarationen som ska stärka den europeiska vänstern inför EU-valet nästa år! Med @vansterpartiet @FranceInsoumise @vasemmisto @EsquerdaNet @Enhedslisten @ahorapodemos #NowThePeople #MaintenantLePeuple #DetÄrFolketsTurNu – i Parlement Européen / European Parliament","vansterpartiet"
"208","Snart EU-nämnd inför Stefan Löfvens viktigaste, och kanske, sista EU-toppmöte. Förväntar mig att Löfven avfärdar det inhumana förslaget om externa asylläger och står upp för en solidarisk flyktingpolitik. Europa behöver det mer än någonsin.","vansterpartiet"
"209","""I strid med de mänskliga rättigheterna"" - så avfärdar brittiska Labour asylläger utanför EU.  Idag på EU-nämnden kl 14.00 kräver vi att även Stefan Löfven säger nej.","vansterpartiet"
"210","När jag hörde om Bengts historia bestämde jag mig för att åka till Malungsfors Njurar som slutat fungera, dialys 3 dgr/vecka, hjärtproblem så han kan inte opereras. Bengt får ingen ersättning från FK. Så här får det bara inte gå till, det är inte värdigt","vansterpartiet"
"211","Vänstern växer 
Opinionsmätningar runt om i landet visar att vi blir allt fler som vill se ett jämlikt Sverige. Ett Sverige för oss alla, inte bara för de eliten och de stormrika. https://www.instagram.com/p/Bkfb1i8j5Wp/?utm_source=ig_twitter_share&igshid=1t3mp3yhdcjzs …","vansterpartiet"
"212","Här är Rättvisemiljarderna Vänsterpartiet fick igenom i budgetförhandlingarna, de kommer att göra stor nytta. Dessutom långsiktigt. Sånt gör man med Vänsterpartiet","vansterpartiet"
"213","""Vad är väl mormors omsorg värd när SD erbjuds sitta med i de fina rummen med riskkapitalisterna?"" @jsjostedt  och @AnderssonUlla ger SD svar på tal om den ekonomiska politiken.","vansterpartiet"
"214","S vallöfte: 2,3 miljarder till mer öppet på vårdcentraler och närakuter Så bra att regeringen. nu lovar mer pengar till primärvården samt mer flexibla öppettider . Vi lanserade idéen förra året och den finns även med i våra motioner. #pol","vansterpartiet"
"215","Positiva siffror fortsätter ramla in runt om i landet. Här 11,7 i Uppsala. #V2018","vansterpartiet"
"216","I Degerfors har Vänsterpartiet styrt sedan 2010 med över 40% väljarstöd. Hur gick det till? @andreslokko åkte till Sveriges rödaste kommun på jakt efter den svenska vänsterpopulismen. #val2018 #twittboll","vansterpartiet"
"217","Hör @aliesbati från @vansterpartiet om hur digitaliseringen kan påverka morgondagens arbetsmarknad. #Techrekpodden #svpol #sthlmtech","vansterpartiet"
"218","Vår ekonomisk-politiska talesperson Ulla Andersson klev upp i ottan idag och är på väg till Bengt i Malungsfors som som lider av njurproblem och grav hjärtsvikt. För att Sverige måste få en sjukförsäkring det går att lita på.","vansterpartiet"
"219","Välfärdsoligarkerna skäms inte för att försvara sitt kortsiktiga egenintresse. Givetvis. Men ska verkligen våra skattemedel - som avsatts till vård, skola och omsorg - gå till dessa miljonlöner i vinstdrivna och riskkapitalägda bolag?","vansterpartiet"
"220","I morgon åker jag och hälsar på Bengt. Jag vill höra honom själv berätta sin historia. Vi måste få en sjukförsäkring att lita på ingen ska behöva behandlas som Bengt. Dags att återupprätta sjukförsäkringen och värdigheten.","vansterpartiet"
"221","Mitt landslag. ","vansterpartiet"
"222","V kräver extra nämndmöte efter Löfvens asylsutspel https://omni.se/v-kraver-extra-namndmote-efter-lofvens-asylsutspel/a/dd2qMX … @vansterpartiet @holmjens","vansterpartiet"
"223","- Vi har en politik för jämlikhet och skolan har gått från något som gav alla chansen. Idag har vi en skola som förstärker skillnader i samhället. Vi måste få en skola som ger barn och ungdomar samma chans, säger Jonas Sjöstedt. https://youtu.be/mr5BGar2GE ","vansterpartiet"
"224","""Podd-tips"" i midsommar, @vansterpartiet 's valplattform inläst av Ann Pétren. Kan inte tänka mig en bättre och starkare röst läsa vår valplattform. ","vansterpartiet"
"225","Glad midsommar önskar Vänsterpartiet! https://www.instagram.com/p/BkUtdGyDIy_/?utm_source=ig_twitter_share&igshid=7682dtoa9dc1 …","vansterpartiet"
"226","Sitter du som jag på ett fullsatt och försenat gammeltåg mot Malmö så kanske det passar fint att läsa mitt reportage om Vänsterpartiet som vägrar den politiska dagordningen och växer ändå. Glad midsommar!","vansterpartiet"
"227","Vettiga och rimliga förslag från @vansterpartiet :
 Alla ska ha råd att gå till tandläkaren.
 Alla ska kunna bo bra till rimliga hyror.

#jämlikhetsreformer #val2018
Kom med oss och bygg ett mer #jämlikt samhälle för alla, inte bara de rikaste.","vansterpartiet"
"228","Om hyror som vanligt folk råd med eller hyror som fyller fastighetesägarnas bankkonton. #vänsterhyror","vansterpartiet"
"229","I SD: s Sverige ska en miljonär med 28 rum i Danderyd betala lika mycket i fastighetsskatt som en knegare i Fagersta med ett litet hus på 4 rum. De vill ha ett skatteparadis för de rikaste","vansterpartiet"
"230","Löfven öppnar för flyktingläger utanför EU. Mycket märkligt. Det verkar som om Löfven solospelar utan att ha förankrat ståndpunkten i riksdagen. Regeringen måste förklara sig.","vansterpartiet"
"231","Om det visar sig att det är oförenligt att verka på börsen och att tillämpa offentlighetsprincipen, är vår slutsats att börsnoterade företag i framtiden inte ska kunna godkännas som huvudmän för fristående skolor.","vansterpartiet"
"232","Lyssna på Ann Petrén när hon läser vår valplattform.","vansterpartiet"
"233","För oss kommer eleverna först inte ägarna till skolbolagen. Självklart måste offentlighetsprincipen och meddelarskyddet gälla i offentlig finansierad verksamhet. Något annat är inte rimligt.","vansterpartiet"
"234","#WorldRefugeeDay","vansterpartiet"
"235","I ett varmt, fullsatt och svettigt kulturhus var jag en fluga på väggen för att försöka skildra hur @vansterpartiet bestämt sig för att berätta en annan historia i årets valrörelse.","vansterpartiet"
"236","– Väljarna tillhör inte något parti, vi tillhör dem. Men vi hoppas att vi får förtroende eftersom vi är tydliga och håller fast vid våra grundvärderingar, säger Jonas Sjöstedt.","vansterpartiet"
"237","Vi konstaterar att SD:s ekonomiska politik gör det ekonomiska toppskiktet glada, och Moderaterna. Alla vi andra har anledning att hålla ihop mot det blåbruna team som så tydligt går miljonärernas ärenden.","vansterpartiet"
"238","Nu höjs taket i sjukförsäkringen. 
– Blir man sjuk ska man ha ekonomisk trygghet, säger @AnderssonUlla ekonomisk-politisk talesperson för Vänsterpartiet.","vansterpartiet"
"239","Så mycket står på spel i valet den 9e september. 
För att vinna valet och få ett mer jämlikt samhälle måste vänstern bli starkare. 
Du behövs i Vänsterpartiet.","vansterpartiet"
"240","Vänsterpartiet tredje största parti i Stockholm nu. Bra utgångsläge att öka från.","vansterpartiet"
"241","Sjöstedt: ""Vi vill sänka skatten för den som är sjuk. SD vill inte det. Ni vill istället öka skillnaden mellan de som har turen att ha ett jobb och den som drabbats av en utsliten rygg eller fått en cancerdiagnos.""","vansterpartiet"
"242","Varmt välkommen. Tillsammans gör vi skillnad. #V2018","vansterpartiet"
"243","Vi kommer inte ge oss förrän Sverige blir världens mest jämlika land igen. I den här valrörelsen är vi fler än någonsin. Du behöver också Bli medlem i Vänsterpartiet","vansterpartiet"
"244","Kloka ord av @barbroengman och @jsjostedt  ”Marknadshyror skulle ge högre hyror och ökade klyftor.”","vansterpartiet"
"245","Människor behöver tak, inte lån över huvudet. Dags för en bostadspolitik för alla, inte bara för några få.","vansterpartiet"
"246","”Marknadshyror skulle ge högre hyror och ökade klyftor.” http://bit.ly/2JKLFav 
@jsjostedt ( @vansterpartiet ) och @barbroengman, f d ordf. @hyresgasterna","vansterpartiet"
"247","Du var så bra, Jonas Sjöstedt! 
Det samhälle Vänsterpartiet vill ha - det ÄR mitt Sverige!","vansterpartiet"
"248","Jonas Sjöstedt anklagar Socialdemokraterna för att ha gått vilse: ”Svajar än hit, än dit”
https://www.aftonbladet.se/nyheter/samhalle/a/9mdOMw/sjostedt-kritiserar-lofven-svajar-an-hit-an-dit …","vansterpartiet"
"249","Jonas Sjöstedts (V) förslag i Järva: ”Vänsterhyror” ska sänka kostnaderna https://www.svt.se/nyheter/inrikes/v-efterlyser-ny-hyresmodell-infor-tal-i-jarva … #svtnyheter","vansterpartiet"
"250","Frihet för barn handlar ofta om det som vuxna upplever som småsaker – men som är avgörande för att barns rättigheter ska tillgodoses. Detta beskriver @jsjostedt tydligt på #järvaveckan ikväll - konkret politik för #barnrätt. #bättrebarndom #psykbryt","vansterpartiet"
"251","Sjöstedt: ”Det är dags nu, ingen del av Sverige ska svikas och lämnas efter. För vi hänger ihop och vi hjälps åt. Samhället ska inte bara vara till för några få i toppen. Det ska vara till för de många.” För oss alla.","vansterpartiet"
"252","Vi har samma rätt till hela stan säger Jonas Sjöstedt om varför Vänsterpartiet drivit igenom gratis kollektivtrafik till skolungdomar.#V2018","vansterpartiet"
"253","Fullsatt när @jsjostedt talar på @vansterpartiet s dag på #politikerveckanjärva","vansterpartiet"
"254","Dags för vänsterhyror. För en nybyggd trerummare kan hyrans sänkas med runt 3 000 kronor med vår model.","vansterpartiet"
"255","Vänsterpartiet föreslår ny hyresmodell – vill sänka hyrorna kraftigt i nybyggen. @vansterpartiet @nooshiit
https://omni.se/vansterpartiet-vill-sanka-hyrorna-kraftigt-i-nybyggen/a/oRGAeg …","vansterpartiet"
"256","Idag är det Vänsterpartiets dag på Järvaveckan och vi ska prata om ett av våra favoritämnen - bostäder. Kl. 19 talar Jonas Sjöstedt på stora scenen. Kom gärna förbi eller följ på","vansterpartiet"
"257","I går fylldes Spånga IP med en massa rädda, passivt aggressiva reaktionära bakåtsträvare. Trots solen så låg det ett mörker över människorna. 
Men i dag blir det framtidstro och hoppfullhet. Idag är det @vansterpartiet´s dag på #Järvaveckan. Kom o var med!","vansterpartiet"
"258","I Wien går det att hitta en billig hyresrätt enkelt. Här kan den svenska bostadspolitiken hitta inspiration, skriver vice ordförande @nooshiit","vansterpartiet"
"259","Vår riksdagsledamot Momodou Jallow, den antirasistiske aktivisten och demokratikämpen har idag tilldelats 2018 års Global Leadership Award av medborgarrättskämpen Jesse Jackson, en av Martin Luther Kings närmaste medarbetare.","vansterpartiet"
"260","Trevlig helg önskar vi alla som vill skapa ett jämlikt samhälle tillsammans med oss.  #V2018","vansterpartiet"
"261","Antalet elever som omfattas av gratis… https://www.instagram.com/p/BkDEiXGD14f/?utm_source=ig_twitter_share&igshid=1xw05bm4i1nvz …","vansterpartiet"
"262","Reform efter reform för ökad jämlikhet och bättre välfärd. Sånt står Vänsterpartiet för Kolla här vad vi fått igenom så ser du vilket parti vi är. Och visst är det tydligt att det är skillnad på höger och vänster i politiken","vansterpartiet"
"263","Sossar runt om i Sverige behöver sluta sälja ut allmännyttan.","vansterpartiet"
"264","Jag ska åka o träffa Bengt. Vill höra honom berätta om sin kamp för rätten att få vara sjuk när han går på dialys 3 dgr/ vecka o har hjärtfel. Han vill ha sjukersättning på halvtid men får nej. Regeringen måste ändra styrningen av FK, så många behöver det","vansterpartiet"
"265","DEBATT I dag har var femte utrikesfödd en otrygg anställning. Det sker en systematisk diskriminering på arbetsmarknaden och det krävs ett långsiktigt arbete för att motverka detta - @aliesbati @AnderssonUlla @vansterpartiet #val2018","vansterpartiet"
"266","Hur kan man inte vara Vänsterpartist? Åk unge , åk med alla dina vänner, alla har råd med utflykter nu @vansterpartiet","vansterpartiet"
"267","-Vi kommer inte att ge oss förrän vi stoppat våldet mot kvinnor, säger  @MalinBjork_EU om #Istanbulkonventionen. 

Fortfarande vägrar flera EU-länder att ratificera konventionen.

#IstanbulConvention #EndViolenceAgainstWomen @fempers  @unizonjourer","vansterpartiet"
"268","Det sker en systematisk diskriminering på arbetsmarknaden. Vi vill tillsätta en kriskommission som kan arbeta för en samlad lösning på försörjningsbehov och strukturell diskriminering.","vansterpartiet"
"269","Vänsterpartiet är motsatsen till ilskans och rädslans politik. Vi anpassar oss inte till SD och moderaterna. Vi vill göra Sverige till världens mest jämlika land.","vansterpartiet"
"270","”Körkort är en klassfråga och det är också en möjlighet att få ett jobb. Därför har vi drivit igenom möjligheten att få ett körkortslån till rimlig ränta och bra villkor,” säger @AnderssonUlla till @P3Nyheter #vårturnu 
https://www.instagram.com/p/Bj_nKHOHSpL/ ","vansterpartiet"
"271","”Vi har genomfört 90 reformer. Reformer som är så bra att andra gärna tar åt sig äran för dem, det bjuder vi på”, säger Jonas Sjöstedt, V, i partiledardebatten.  
https://www.expressen.se/nyheter/val-2018/sista-partiledardebatten-i-riksdagen-infor-valet/ …","vansterpartiet"
"272","Jonas Sjöstedt (V) kritiserar regeringens närmande till Nato. ""Om man inte hade tänkt att gifta sig ska man inte förlova sig, det kan missuppfattas.”, säger han","vansterpartiet"
"273","Jonas Sjöstedt lyfter regeringen stenhårda politik mot de sjuka i sjukförsäkringen!
Löfven svarar att han inte har sparkat Anne-Marie Begler ","vansterpartiet"
"274","Ulf Kristersson får fråga om skattesänkningar. Väljer att i sin korta replik att ta upp:
- Försäkringskassans generaldirektör
- Gängskjutningar
- Integration
Blir därefter låtsasupprörd över att hans politik ""förtalas"".
Ärligt talat dör man lite mer än vanligt inombords av detta.","vansterpartiet"
"275","”Regeringen satte upp ett statiskt mål på 9,0 sjukdagar. Och människor är sjukare än så. Men om talet ska ner dit, då är det några som betalar priset.” Jonas Sjöstedt om Försäkringskassan i partiledardebatten.","vansterpartiet"
"276","Vem vill egentligen traggla om invandring, fler poliser och Tomas Tobe längre, nu när @jsjostedt dragit esset, nämligen högkostnadsskydd för tandvård. Max 2.000 kr för att få munnen i god kondition. Decenniets bästa förslag.","vansterpartiet"
"277","Den här typen av valfrågor borde dominera nu istället för den evinnerliga flyktingfrågan. Konkreta förslag som direkt påverkar mångas tillvaro.","vansterpartiet"
"278","Tandvården ska inte kosta mer än 2 000 kronor. Inför ett ordentligt högkostnadsskydd i tandvården. https://www.vansterpartiet.se/tandvarden-ska-inte-kosta-mer-an-2-000-kronor/ …","vansterpartiet"
"279","Wow, Vänsterpartiet går till val på att införa högkostnadsskydd för tandvård! Ingen ska behöva betala mer än 2000 kr per år med en sån reform. Äntligen!","vansterpartiet"
"280","”Jag möter hela tiden människor som inte har råd att gå till tandläkaren. Jag hoppas att fler partier lyssnar på dem.”

Jonas Sjöstedt om möjligheten att få igenom Vänsterpartiets tandvårdsförslag.","vansterpartiet"
"281","”Vi vill införa en nationell taxa för tandvården. Det ger mer förutsägbara priser och kommer ha en dämpande effekt på priserna.” Jonas Sjöstedt","vansterpartiet"
"282","”Nu är det dags att ta det stora klivet. Vi går till val på att införa ett högkostnadsskydd i tandvården. Ingen ska behöva betala mer än 2000 kr hos tandläkaren.”
Jonas Sjöstedt","vansterpartiet"
"283","”Tandvården är ett stort bekymmer för många människor i Sverige. Hundratusentals personer går inte till tandläkaren trots att de har problem med tänderna.” Jonas Sjöstedt på pressträffen.","vansterpartiet"
"284","10.00 idag håller Jonas Sjöstedt pressträff. Direktsänds på partiets Facebooksida.","vansterpartiet"
"285","Emil är inte bara tredje vice ordförande och talesperson för jämställdhetsfrågor, han är också vänsterpartist. ","vansterpartiet"
"286","Skolvärlden har intervjuat mig om vänsterns syn på skolan. Vi behöver en likvärdig skola. För att nå det föreslår vi en statlig skola befriad från marknadsstyrning och vinstjakt.","vansterpartiet"
"287","Vänsterpartiet näst största parti bland svenska studenter -","vansterpartiet"
"288","Vänsterpartiet Göteborg får 16,2 % i SCBs senaste partisympatiundersökning!","vansterpartiet"
"289","Enorma neddragningar i välfärden, höjda, hyror, sänkta löner, skrotad anställningstrygghet , ökad ojämlikhet och 25% av miljöbudgeten borta. Undrar vad det är som lockar S och MP att vilja samarbeta med C....","vansterpartiet"
"290","Sjukt kul att medlemstillströmningen tagit fart i @V_Hedemora nu. Tillsammans kan vi göra skillnad!","vansterpartiet"
"291","V vill miljardsatsa för tidigare psykvård https://www.aftonbladet.se/a/G1bkOl  Landstingen måste bemöta patienter med ex depression snabbt. Depression kan vara ett dödligt tillstånd. Det behövs ett lyft för att nå de med psykisk ohälsa #pol #psykiskohalsa","vansterpartiet"
